# n_s=0.965 As=2.1021e-09
# ell  Cl_TT_muK2
0	0.00000000000000e+00
1	0.00000000000000e+00
2	1.44223506175473e-10
3	6.82951820678974e-11
4	3.87776891048440e-11
5	2.47587078272390e-11
6	1.71526030952182e-11
7	1.26113521274521e-11
8	9.69100784560252e-12
9	7.70893609694643e-12
10	6.30149180962293e-12
11	5.26255496202338e-12
12	4.48012570109606e-12
13	3.86966085839468e-12
14	3.38405180978550e-12
15	2.98803462106563e-12
16	2.66624816621323e-12
17	2.40129177261982e-12
18	2.17802642421861e-12
19	1.98981288457740e-12
20	1.82657859428058e-12
21	1.68523109885687e-12
22	1.56204383748043e-12
23	1.45342149781974e-12
24	1.35755122607180e-12
25	1.27266667857222e-12
26	1.19655500443735e-12
27	1.12846731088144e-12
28	1.06712834615230e-12
29	1.01157947797106e-12
30	9.61271611625044e-13
31	9.15041865849741e-13
32	8.73080593675328e-13
33	8.34486102018072e-13
34	7.98879537718252e-13
35	7.66332032039380e-13
36	7.35931609054631e-13
37	7.07796586861878e-13
38	6.81765261409937e-13
39	6.57576771835549e-13
40	6.35014076000526e-13
41	6.13886112127011e-13
42	5.94069141012381e-13
43	5.75457170950032e-13
44	5.57970974422328e-13
45	5.41544187807448e-13
46	5.26077076965509e-13
47	5.11486806669620e-13
48	4.97695912122767e-13
49	4.84640157297117e-13
50	4.72283796584411e-13
51	4.60594425610520e-13
52	4.49507226004829e-13
53	4.38958681974555e-13
54	4.28906892226315e-13
55	4.19317922698153e-13
56	4.10191531064476e-13
57	4.01523132366467e-13
58	3.93271603835403e-13
59	3.85389103753343e-13
60	3.77848148394251e-13
61	3.70629792902269e-13
62	3.63716191113962e-13
63	3.57093432180242e-13
64	3.50745417497135e-13
65	3.44661580096035e-13
66	3.38834103299222e-13
67	3.33244760518759e-13
68	3.27873531806357e-13
69	3.22700792703987e-13
70	3.17711131771385e-13
71	3.12891692806372e-13
72	3.08252438298948e-13
73	3.03801950992956e-13
74	2.99531659075094e-13
75	2.95432393310353e-13
76	2.91488848064033e-13
77	2.87675402933960e-13
78	2.83983760240289e-13
79	2.80414158444741e-13
80	2.76963678015112e-13
81	2.73629810430582e-13
82	2.70408662636613e-13
83	2.67292335881461e-13
84	2.64276125374110e-13
85	2.61354732372809e-13
86	2.58523654833778e-13
87	2.55775564631736e-13
88	2.53104905239313e-13
89	2.50509627387650e-13
90	2.47986981333962e-13
91	2.45535061128183e-13
92	2.43151140724948e-13
93	2.40834030300722e-13
94	2.38580438037991e-13
95	2.36389325366772e-13
96	2.34257633296966e-13
97	2.32183134650648e-13
98	2.30164356346531e-13
99	2.28197335163741e-13
100	2.26281466085274e-13
101	2.24414301559901e-13
102	2.22594123768147e-13
103	2.20818119358240e-13
104	2.19084788461784e-13
105	2.17392132254729e-13
106	2.15738256208619e-13
107	2.14121363892963e-13
108	2.12539217454293e-13
109	2.10991276883960e-13
110	2.09475463164401e-13
111	2.07990306737624e-13
112	2.06534863177009e-13
113	2.05107726994592e-13
114	2.03707563278353e-13
115	2.02333103715261e-13
116	2.00983605818264e-13
117	1.99657899991283e-13
118	1.98354426478246e-13
119	1.97072589511425e-13
120	1.95811381612621e-13
121	1.94569843779472e-13
122	1.93346644175565e-13
123	1.92141345329607e-13
124	1.90953118204337e-13
125	1.89780773828707e-13
126	1.88623970625293e-13
127	1.87481603611101e-13
128	1.86353005557125e-13
129	1.85237914632768e-13
130	1.84135337398845e-13
131	1.83044342824962e-13
132	1.81965166609847e-13
133	1.80896623602577e-13
134	1.79838633031303e-13
135	1.78790427482805e-13
136	1.77751952010963e-13
137	1.76722483967874e-13
138	1.75701663766191e-13
139	1.74688823935050e-13
140	1.73684284508611e-13
141	1.72687087451697e-13
142	1.71696942270439e-13
143	1.70713875458236e-13
144	1.69737005237469e-13
145	1.68766384524785e-13
146	1.67800888857879e-13
147	1.66840317516383e-13
148	1.65884192842100e-13
149	1.64932060008005e-13
150	1.63983485928020e-13
151	1.63037776997424e-13
152	1.62095325242809e-13
153	1.61155693589558e-13
154	1.60218992334666e-13
155	1.59285064868813e-13
156	1.58354274207624e-13
157	1.57425950472494e-13
158	1.56500456418611e-13
159	1.55577394558094e-13
160	1.54656629748313e-13
161	1.53737550598909e-13
162	1.52820050573265e-13
163	1.51904027574980e-13
164	1.50988919368347e-13
165	1.50074878357406e-13
166	1.49161595949854e-13
167	1.48249001743375e-13
168	1.47337028347679e-13
169	1.46425611256334e-13
170	1.45514688724487e-13
171	1.44603988025573e-13
172	1.43693882315978e-13
173	1.42783892587721e-13
174	1.41873974184541e-13
175	1.40964288434345e-13
176	1.40054589598454e-13
177	1.39144856724309e-13
178	1.38234876161035e-13
179	1.37324833783734e-13
180	1.36414714489208e-13
181	1.35504313125862e-13
182	1.34593810838700e-13
183	1.33683194397670e-13
184	1.32772266597998e-13
185	1.31861203951955e-13
186	1.30949814238426e-13
187	1.30038270907922e-13
188	1.29126563347851e-13
189	1.28214506473452e-13
190	1.27302269282910e-13
191	1.26389842512449e-13
192	1.25477047781485e-13
