# n_s=0.965 As=2.0979000000000004e-09
# ell  Cl_TT_muK2
0	0.00000000000000e+00
1	0.00000000000000e+00
2	1.43935347321975e-10
3	6.81587281576718e-11
4	3.87002112045346e-11
5	2.47092398795321e-11
6	1.71183321599631e-11
7	1.25861546207039e-11
8	9.67164519256436e-12
9	7.69353362722228e-12
10	6.28890141639694e-12
11	5.25204036669468e-12
12	4.47117440099396e-12
13	3.86192926826801e-12
14	3.37729046750821e-12
15	2.98206452192264e-12
16	2.66092107674006e-12
17	2.39649398686033e-12
18	2.17367269088335e-12
19	1.98583723445837e-12
20	1.82292876819944e-12
21	1.68186400375426e-12
22	1.55892339418334e-12
23	1.45051755876316e-12
24	1.35483849893907e-12
25	1.27012388800564e-12
26	1.19416409457426e-12
27	1.12621263093962e-12
28	1.06499626969631e-12
29	1.00955834015294e-12
30	9.59351374871548e-13
31	9.13213610373516e-13
32	8.71336336528447e-13
33	8.32818797118931e-13
34	7.97282997212537e-13
35	7.64800899108231e-13
36	7.34461177294450e-13
37	7.06382407867146e-13
38	6.80403125613021e-13
39	6.56262949915393e-13
40	6.33745316607920e-13
41	6.12659553062285e-13
42	5.92882167777773e-13
43	5.74307368233753e-13
44	5.56856106533163e-13
45	5.40462181438200e-13
46	5.25026010361334e-13
47	5.10464912260924e-13
48	4.96701565200752e-13
49	4.83671861813537e-13
50	4.71340172615211e-13
51	4.59674196530637e-13
52	4.48609202247739e-13
53	4.38081751884943e-13
54	4.28050015533861e-13
55	4.18480124650804e-13
56	4.09371898375496e-13
57	4.00720813031907e-13
58	3.92485803176228e-13
59	3.84619079660260e-13
60	3.77093207038819e-13
61	3.69889283613847e-13
62	3.62989498197698e-13
63	3.56379971311069e-13
64	3.50044633634921e-13
65	3.43972945570368e-13
66	3.38157117606521e-13
67	3.32578954568294e-13
68	3.27218467027457e-13
69	3.22056058723475e-13
70	3.17076344295319e-13
71	3.12266489532692e-13
72	3.07636469008831e-13
73	3.03194875011938e-13
74	2.98933145012238e-13
75	2.94842118798245e-13
76	2.90906501629792e-13
77	2.87100691823501e-13
78	2.83416411151187e-13
79	2.79853916136931e-13
80	2.76410304033063e-13
81	2.73083081150738e-13
82	2.69868365228313e-13
83	2.66758266924491e-13
84	2.63748090330713e-13
85	2.60832545095341e-13
86	2.58007137096946e-13
87	2.55264545671830e-13
88	2.52599221348675e-13
89	2.50009121543294e-13
90	2.47491502849779e-13
91	2.45044465440647e-13
92	2.42665289514875e-13
93	2.40352791267226e-13
94	2.38103684577548e-13
95	2.35916936272521e-13
96	2.33789492476773e-13
97	2.31719130862583e-13
98	2.29704382950524e-13
99	2.27741289888269e-13
100	2.25829250808041e-13
101	2.23965822101534e-13
102	2.22149289698029e-13
103	2.20376843811644e-13
104	2.18646987967561e-13
105	2.16957726572846e-13
106	2.15307168176891e-13
107	2.13693519282390e-13
108	2.12114544832435e-13
109	2.10569707485841e-13
110	2.09056930770466e-13
111	2.07574747682014e-13
112	2.06122216715668e-13
113	2.04697935278930e-13
114	2.03300571209423e-13
115	2.01928858806167e-13
116	2.00582058064276e-13
117	1.99259001747175e-13
118	1.97958132342407e-13
119	1.96678856216324e-13
120	1.95420167921230e-13
121	1.94181110387293e-13
122	1.92960353617913e-13
123	1.91757461893835e-13
124	1.90571607846712e-13
125	1.89401604095655e-13
126	1.88247110578764e-13
127	1.87107023757803e-13
128	1.85980677781411e-13
129	1.84867812132965e-13
130	1.83767434626819e-13
131	1.82678615449810e-13
132	1.81601591545125e-13
133	1.80535178968827e-13
134	1.79479298099838e-13
135	1.78433182622321e-13
136	1.77396778636805e-13
137	1.76369364493822e-13
138	1.75350581558624e-13
139	1.74339763269354e-13
140	1.73337230527718e-13
141	1.72342026126632e-13
142	1.71353860362774e-13
143	1.70372760484345e-13
144	1.69397845434494e-13
145	1.68429168818215e-13
146	1.67465606830670e-13
147	1.66506959379522e-13
148	1.65552749406560e-13
149	1.64602522657999e-13
150	1.63655846595496e-13
151	1.62712028135001e-13
152	1.61771459789874e-13
153	1.60833704948149e-13
154	1.59898874349145e-13
155	1.58966811806452e-13
156	1.58037880740078e-13
157	1.57111411658095e-13
158	1.56187767685458e-13
159	1.55266551687898e-13
160	1.54347628860951e-13
161	1.53430388137671e-13
162	1.52514723290742e-13
163	1.51600532519572e-13
164	1.50687253871361e-13
165	1.49775040020716e-13
166	1.48863582634094e-13
167	1.47952811556642e-13
168	1.47042659634726e-13
169	1.46133062588222e-13
170	1.45223958888678e-13
171	1.44315076016452e-13
172	1.43406787325771e-13
173	1.42498613997799e-13
174	1.41590511557096e-13
175	1.40682641504406e-13
176	1.39774758254600e-13
177	1.38866840955797e-13
178	1.37958676041953e-13
179	1.37050449469237e-13
180	1.36142146211904e-13
181	1.35233561192357e-13
182	1.34324875626272e-13
183	1.33416076351092e-13
184	1.32506966226485e-13
185	1.31597721826237e-13
186	1.30688150987941e-13
187	1.29778427218122e-13
188	1.28868539957619e-13
189	1.27958304172624e-13
190	1.27047888909898e-13
191	1.26137284951952e-13
